Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
897657,ChatGPT,145,144,289,API log
897657,ChatGPT,136,134,270,API log
897657,ChatGPT,148,167,315,API log
897658,ChatGPT,144,123,267,API log
897658,ChatGPT,137,152,289,API log
897658,ChatGPT,136,134,270,API log
897658,ChatGPT,141,133,274,API log
897658,ChatGPT,143,138,281,API log
897659,ChatGPT,142,133,275,API log
897659,ChatGPT,145,137,282,API log
897659,ChatGPT,138,119,257,API log
897659,ChatGPT,145,141,286,API log
897659,ChatGPT,139,136,275,API log
897660,ChatGPT,139,153,292,API log
897660,ChatGPT,134,165,299,API log
897660,ChatGPT,134,136,270,API log
897660,ChatGPT,135,153,288,API log
897661,ChatGPT,135,117,252,API log
897661,ChatGPT,133,145,278,API log
897661,ChatGPT,131,140,271,API log
897661,ChatGPT,133,126,259,API log
897662,ChatGPT,145,126,271,API log
897662,ChatGPT,133,133,266,API log
897662,ChatGPT,130,137,267,API log
897662,ChatGPT,129,134,263,API log
897662,ChatGPT,143,156,299,API log
897662,ChatGPT,131,158,289,API log
897663,ChatGPT,141,123,264,API log
897663,ChatGPT,136,134,270,API log
897663,ChatGPT,134,125,259,API log
897663,ChatGPT,138,138,276,API log
897664,ChatGPT,134,140,274,API log
897664,ChatGPT,144,137,281,API log
897664,ChatGPT,138,148,286,API log
897664,ChatGPT,144,134,278,API log
897664,ChatGPT,136,180,316,API log
897665,ChatGPT,136,121,257,API log
897665,ChatGPT,133,129,262,API log
897665,ChatGPT,132,120,252,API log
897665,ChatGPT,139,124,263,API log
897665,ChatGPT,148,139,287,API log
897666,ChatGPT,134,151,285,API log
897666,ChatGPT,140,142,282,API log
897666,ChatGPT,131,123,254,API log
897666,ChatGPT,131,151,282,API log
897666,ChatGPT,131,128,259,API log
897666,ChatGPT,137,147,284,API log
897667,ChatGPT,131,135,266,API log
897667,ChatGPT,139,132,271,API log
897667,ChatGPT,136,128,264,API log
897667,ChatGPT,141,123,264,API log
897668,ChatGPT,137,130,267,API log
897668,ChatGPT,144,138,282,API log
897668,ChatGPT,144,157,301,API log
897668,ChatGPT,142,134,276,API log
897669,ChatGPT,145,133,278,API log
897669,ChatGPT,159,128,287,API log
897669,ChatGPT,155,130,285,API log
897669,ChatGPT,144,142,286,API log
897669,ChatGPT,143,147,290,API log
897669,ChatGPT,167,131,298,API log
897670,ChatGPT,148,123,271,API log
897670,ChatGPT,147,134,281,API log
897670,ChatGPT,149,105,254,API log
897670,ChatGPT,135,149,284,API log
897671,ChatGPT,136,126,262,API log
897671,ChatGPT,137,147,284,API log
897671,ChatGPT,134,121,255,API log
897671,ChatGPT,132,138,270,API log
897672,ChatGPT,139,116,255,API log
897672,ChatGPT,154,140,294,API log
897672,ChatGPT,137,151,288,API log
897672,ChatGPT,157,149,306,API log
897672,ChatGPT,139,124,263,API log
897672,ChatGPT,142,220,362,API log
897672,ChatGPT,156,135,291,API log
897673,ChatGPT,151,130,281,API log
897673,ChatGPT,150,131,281,API log
897673,ChatGPT,149,178,327,API log
897674,ChatGPT,165,147,312,API log
897674,ChatGPT,135,144,279,API log
897674,ChatGPT,160,151,311,API log
897674,ChatGPT,136,147,283,API log
897674,ChatGPT,156,142,298,API log
897674,ChatGPT,133,134,267,API log
897674,ChatGPT,134,138,272,API log
897675,ChatGPT,139,143,282,API log
897675,ChatGPT,130,135,265,API log
897676,ChatGPT,149,136,285,API log
897676,ChatGPT,152,144,296,API log
897676,ChatGPT,132,136,268,API log
897676,ChatGPT,134,148,282,API log
897676,ChatGPT,135,125,260,API log
897676,ChatGPT,153,130,283,API log
897677,ChatGPT,137,150,287,API log
897677,ChatGPT,146,134,280,API log
897677,ChatGPT,145,131,276,API log
897677,ChatGPT,144,154,298,API log
897678,ChatGPT,152,133,285,API log
897678,ChatGPT,143,140,283,API log
897678,ChatGPT,138,141,279,API log
897678,ChatGPT,152,170,322,API log
897678,ChatGPT,152,169,321,API log
897678,ChatGPT,156,157,313,API log
897678,ChatGPT,152,141,293,API log
897678,ChatGPT,153,139,292,API log
897679,ChatGPT,153,147,300,API log
897679,ChatGPT,147,123,270,API log
897680,ChatGPT,147,112,259,API log
897680,ChatGPT,132,159,291,API log
897680,ChatGPT,134,133,267,API log
897680,ChatGPT,135,134,269,API log
897680,ChatGPT,131,222,353,API log
897681,ChatGPT,133,152,285,API log
897681,ChatGPT,134,125,259,API log
897681,ChatGPT,135,129,264,API log
897681,ChatGPT,134,151,285,API log
897681,ChatGPT,134,138,272,API log
897682,ChatGPT,135,121,256,API log
897682,ChatGPT,151,160,311,API log
897682,ChatGPT,135,122,257,API log
897682,ChatGPT,155,126,281,API log
897682,ChatGPT,166,137,303,API log
897683,ChatGPT,140,123,263,API log
897683,ChatGPT,138,134,272,API log
897683,ChatGPT,139,169,308,API log
897683,ChatGPT,142,128,270,API log
897684,ChatGPT,143,140,283,API log
897684,ChatGPT,140,143,283,API log
897684,ChatGPT,141,134,275,API log
897684,ChatGPT,138,157,295,API log
897685,ChatGPT,140,119,259,API log
897685,ChatGPT,144,178,322,API log
897685,ChatGPT,151,114,265,API log
897685,ChatGPT,136,148,284,API log
897685,ChatGPT,143,113,256,API log
897685,ChatGPT,141,138,279,API log
897685,ChatGPT,138,133,271,API log
897686,ChatGPT,143,140,283,API log
897686,ChatGPT,141,138,279,API log
897686,ChatGPT,143,171,314,API log
897687,ChatGPT,153,145,298,API log
897687,ChatGPT,137,146,283,API log
897687,ChatGPT,156,139,295,API log
897687,ChatGPT,159,150,309,API log
897687,ChatGPT,145,111,256,API log
897687,ChatGPT,137,121,258,API log
897687,ChatGPT,140,131,271,API log
897688,ChatGPT,137,171,308,API log
897689,ChatGPT,136,145,281,API log
897690,ChatGPT,152,162,314,API log
897690,ChatGPT,145,146,291,API log
897690,ChatGPT,138,145,283,API log
897690,ChatGPT,157,132,289,API log
897691,ChatGPT,153,145,298,API log
897691,ChatGPT,148,144,292,API log
897691,ChatGPT,150,136,286,API log
897691,ChatGPT,151,161,312,API log
897692,ChatGPT,170,149,319,API log
897692,ChatGPT,157,143,300,API log
897692,ChatGPT,162,124,286,API log
897692,ChatGPT,152,129,281,API log
897692,ChatGPT,152,140,292,API log
897693,ChatGPT,141,145,286,API log
897694,ChatGPT,138,127,265,API log
897694,ChatGPT,135,137,272,API log
897694,ChatGPT,142,145,287,API log
897694,ChatGPT,136,153,289,API log
897694,ChatGPT,134,122,256,API log
897694,ChatGPT,140,140,280,API log
897695,ChatGPT,384,34,418,Conversation log
897695,ChatGPT,141,128,269,API log
897695,ChatGPT,137,143,280,API log
897695,ChatGPT,147,182,329,API log
897695,ChatGPT,140,135,275,API log
897696,ChatGPT,142,165,307,API log
897696,ChatGPT,141,122,263,API log
897697,ChatGPT,138,127,265,API log
897697,ChatGPT,146,120,266,API log
897697,ChatGPT,147,134,281,API log
897697,ChatGPT,144,128,272,API log
897697,ChatGPT,139,132,271,API log
897697,ChatGPT,137,138,275,API log
897699,ChatGPT,138,138,276,API log
897699,ChatGPT,137,135,272,API log
897699,ChatGPT,139,163,302,API log
897700,ChatGPT,131,141,272,API log
897700,ChatGPT,133,130,263,API log
897700,ChatGPT,135,133,268,API log
897700,ChatGPT,135,131,266,API log
897701,ChatGPT,131,126,257,API log
897701,ChatGPT,139,109,248,API log
897702,ChatGPT,138,120,258,API log
897702,ChatGPT,139,162,301,API log
897703,ChatGPT,140,121,261,API log
897703,ChatGPT,140,124,264,API log
897703,ChatGPT,140,124,264,API log
897703,ChatGPT,142,140,282,API log
897704,ChatGPT,141,141,282,API log
897704,ChatGPT,144,151,295,API log
897704,ChatGPT,144,148,292,API log
897704,ChatGPT,133,136,269,API log
897704,ChatGPT,139,144,283,API log
897704,ChatGPT,143,141,284,API log
897705,ChatGPT,132,156,288,API log
897705,ChatGPT,137,158,295,API log
897705,ChatGPT,137,146,283,API log
897705,ChatGPT,132,130,262,API log
897706,ChatGPT,164,148,312,API log
897706,ChatGPT,155,144,299,API log
897706,ChatGPT,140,130,270,API log
897707,ChatGPT,151,131,282,API log
897707,ChatGPT,153,160,313,API log
897707,ChatGPT,150,132,282,API log
897708,ChatGPT,177,148,325,API log
897708,ChatGPT,156,131,287,API log
897708,ChatGPT,175,188,363,API log
897708,ChatGPT,182,150,332,API log
897709,ChatGPT,137,140,277,API log
897709,ChatGPT,145,154,299,API log
897709,ChatGPT,151,190,341,API log
897709,ChatGPT,147,132,279,API log
897709,ChatGPT,135,161,296,API log
897709,ChatGPT,139,133,272,API log
897709,ChatGPT,141,141,282,API log
897710,ChatGPT,139,157,296,API log
897710,ChatGPT,141,132,273,API log
897710,ChatGPT,160,183,343,API log
897711,ChatGPT,143,115,258,API log
897711,ChatGPT,165,134,299,API log
897711,ChatGPT,155,142,297,API log
897711,ChatGPT,144,129,273,API log
897712,ChatGPT,135,169,304,API log
897713,ChatGPT,137,148,285,API log
897713,ChatGPT,145,137,282,API log
897714,ChatGPT,143,180,323,API log
897714,ChatGPT,137,145,282,API log
897714,ChatGPT,142,134,276,API log
897715,ChatGPT,143,150,293,API log
897715,ChatGPT,137,168,305,API log
897715,ChatGPT,141,108,249,API log
897716,ChatGPT,149,220,369,API log
897716,ChatGPT,147,130,277,API log
897716,ChatGPT,147,131,278,API log
897716,ChatGPT,137,139,276,API log
897716,ChatGPT,138,150,288,API log
897716,ChatGPT,140,127,267,API log
897717,ChatGPT,139,141,280,API log
897717,ChatGPT,140,134,274,API log
897718,ChatGPT,142,122,264,API log
897718,ChatGPT,136,148,284,API log
897718,ChatGPT,141,152,293,API log
897718,ChatGPT,139,138,277,API log
897718,ChatGPT,137,134,271,API log
897719,ChatGPT,132,126,258,API log
897719,ChatGPT,134,117,251,API log
897719,ChatGPT,135,135,270,API log
897720,ChatGPT,140,141,281,API log
897720,ChatGPT,139,142,281,API log
897720,ChatGPT,141,154,295,API log
897720,ChatGPT,142,196,338,API log
897721,ChatGPT,143,151,294,API log
897722,ChatGPT,142,134,276,API log
897722,ChatGPT,138,176,314,API log
897722,ChatGPT,150,139,289,API log
897723,ChatGPT,160,147,307,API log
897723,ChatGPT,148,131,279,API log
897723,ChatGPT,158,154,312,API log
897723,ChatGPT,156,173,329,API log
897724,ChatGPT,134,125,259,API log
897724,ChatGPT,134,130,264,API log
897724,ChatGPT,147,129,276,API log
897724,ChatGPT,145,135,280,API log
897724,ChatGPT,143,218,361,API log
897724,ChatGPT,134,133,267,API log
897725,ChatGPT,152,131,283,API log
897725,ChatGPT,136,125,261,API log
897725,ChatGPT,134,135,269,API log
897725,ChatGPT,142,146,288,API log
897726,ChatGPT,150,123,273,API log
897726,ChatGPT,151,163,314,API log
897726,ChatGPT,130,148,278,API log
897727,ChatGPT,130,130,260,API log
897727,ChatGPT,135,105,240,API log
897727,ChatGPT,130,140,270,API log
897727,ChatGPT,135,151,286,API log
897728,ChatGPT,133,134,267,API log
897728,ChatGPT,133,119,252,API log
897728,ChatGPT,132,153,285,API log
897729,ChatGPT,149,149,298,API log
897729,ChatGPT,133,126,259,API log
897729,ChatGPT,150,148,298,API log
897729,ChatGPT,154,138,292,API log
897730,ChatGPT,136,147,283,API log
897730,ChatGPT,145,140,285,API log
897730,ChatGPT,143,143,286,API log
897730,ChatGPT,147,129,276,API log
897730,ChatGPT,149,137,286,API log
897730,ChatGPT,138,168,306,API log
897730,ChatGPT,148,133,281,API log
897731,ChatGPT,146,132,278,API log
897731,ChatGPT,138,133,271,API log
897731,ChatGPT,134,123,257,API log
897731,ChatGPT,146,129,275,API log
897732,ChatGPT,154,129,283,API log
897732,ChatGPT,157,121,278,API log
897732,ChatGPT,136,141,277,API log
897733,ChatGPT,140,128,268,API log
897733,ChatGPT,139,140,279,API log
897733,ChatGPT,138,146,284,API log
897733,ChatGPT,155,131,286,API log
897733,ChatGPT,138,153,291,API log
897733,ChatGPT,140,146,286,API log
897734,ChatGPT,137,139,276,API log
897734,ChatGPT,146,155,301,API log
897735,ChatGPT,145,141,286,API log
897735,ChatGPT,152,131,283,API log
897735,ChatGPT,147,140,287,API log
897736,ChatGPT,150,150,300,API log
897736,ChatGPT,153,123,276,API log
897736,ChatGPT,149,123,272,API log
897737,ChatGPT,154,127,281,API log
897737,ChatGPT,155,155,310,API log
897737,ChatGPT,150,116,266,API log
897738,ChatGPT,138,218,356,API log
897738,ChatGPT,129,138,267,API log
897738,ChatGPT,129,143,272,API log
897738,ChatGPT,151,134,285,API log
897738,ChatGPT,148,134,282,API log
897738,ChatGPT,139,141,280,API log
897738,ChatGPT,128,124,252,API log
897739,ChatGPT,150,149,299,API log
897739,ChatGPT,155,152,307,API log
897739,ChatGPT,139,181,320,API log
897740,ChatGPT,142,137,279,API log
897740,ChatGPT,131,138,269,API log
897740,ChatGPT,134,194,328,API log
897740,ChatGPT,150,161,311,API log
897741,ChatGPT,148,212,360,API log
897741,ChatGPT,132,121,253,API log
897741,ChatGPT,140,131,271,API log
897741,ChatGPT,133,128,261,API log
897741,ChatGPT,136,127,263,API log
897741,ChatGPT,133,122,255,API log
897742,ChatGPT,145,160,305,API log
897742,ChatGPT,150,146,296,API log
897742,ChatGPT,143,136,279,API log
897743,ChatGPT,153,135,288,API log
897743,ChatGPT,150,159,309,API log
897743,ChatGPT,152,135,287,API log
897743,ChatGPT,140,125,265,API log
897743,ChatGPT,139,174,313,API log
897743,ChatGPT,140,108,248,API log
897744,ChatGPT,150,168,318,API log
897745,ChatGPT,129,116,245,API log
897745,ChatGPT,128,227,355,API log
897745,ChatGPT,148,150,298,API log
897745,ChatGPT,146,105,251,API log
897745,ChatGPT,129,124,253,API log
897745,ChatGPT,136,128,264,API log
897746,ChatGPT,134,144,278,API log
897746,ChatGPT,134,122,256,API log
897747,ChatGPT,143,156,299,API log
897747,ChatGPT,137,148,285,API log
897747,ChatGPT,137,133,270,API log
897748,ChatGPT,148,206,354,API log
897748,ChatGPT,151,144,295,API log
897748,ChatGPT,141,189,330,API log
897750,ChatGPT,147,150,297,API log
897750,ChatGPT,144,137,281,API log
897750,ChatGPT,139,160,299,API log
897750,ChatGPT,139,118,257,API log
897750,ChatGPT,140,109,249,API log
897750,ChatGPT,137,150,287,API log
897750,ChatGPT,139,181,320,API log
897751,ChatGPT,139,139,278,API log
897752,ChatGPT,133,118,251,API log
897752,ChatGPT,141,161,302,API log
897752,ChatGPT,149,123,272,API log
897752,ChatGPT,135,130,265,API log
897752,ChatGPT,132,127,259,API log
897752,ChatGPT,149,132,281,API log
897752,ChatGPT,146,134,280,API log
897753,ChatGPT,147,132,279,API log
897753,ChatGPT,142,145,287,API log
897753,ChatGPT,139,143,282,API log
897754,ChatGPT,134,145,279,API log
897754,ChatGPT,155,161,316,API log
897754,ChatGPT,132,129,261,API log
897754,ChatGPT,136,125,261,API log
897755,ChatGPT,156,138,294,API log
897755,ChatGPT,148,143,291,API log
897755,ChatGPT,160,135,295,API log
897755,ChatGPT,155,159,314,API log
897755,ChatGPT,151,149,300,API log
897756,ChatGPT,134,139,273,API log
897757,ChatGPT,135,141,276,API log
897757,ChatGPT,133,155,288,API log
897758,ChatGPT,161,148,309,API log
897758,ChatGPT,160,134,294,API log
897758,ChatGPT,161,160,321,API log
897758,ChatGPT,139,159,298,API log
897758,ChatGPT,142,147,289,API log
897758,ChatGPT,139,160,299,API log
897759,ChatGPT,138,132,270,API log
897759,ChatGPT,137,137,274,API log
897759,ChatGPT,135,158,293,API log
897760,ChatGPT,145,130,275,API log
897760,ChatGPT,136,170,306,API log
897760,ChatGPT,137,156,293,API log
897760,ChatGPT,141,168,309,API log
897760,ChatGPT,141,124,265,API log
897761,ChatGPT,149,142,291,API log
897761,ChatGPT,141,164,305,API log
897761,ChatGPT,145,193,338,API log
897761,ChatGPT,147,144,291,API log
897761,ChatGPT,136,129,265,API log
897762,ChatGPT,149,144,293,API log
897762,ChatGPT,137,132,269,API log
897762,ChatGPT,146,116,262,API log
897763,ChatGPT,138,132,270,API log
897763,ChatGPT,138,135,273,API log
897763,ChatGPT,146,135,281,API log
897764,ChatGPT,138,140,278,API log
897764,ChatGPT,150,166,316,API log
897764,ChatGPT,147,193,340,API log
897764,ChatGPT,143,138,281,API log
897765,ChatGPT,137,138,275,API log
897765,ChatGPT,136,138,274,API log
897766,ChatGPT,140,136,276,API log
897766,ChatGPT,136,164,300,API log
897767,ChatGPT,139,133,272,API log
897767,ChatGPT,137,142,279,API log
897767,ChatGPT,138,146,284,API log
897768,ChatGPT,145,132,277,API log
897768,ChatGPT,146,103,249,API log
897768,ChatGPT,145,155,300,API log
897769,ChatGPT,151,133,284,API log
897769,ChatGPT,154,130,284,API log
897769,ChatGPT,155,126,281,API log
897770,ChatGPT,138,120,258,API log
897770,ChatGPT,138,150,288,API log
897770,ChatGPT,135,127,262,API log
897770,ChatGPT,138,274,412,API log
897770,ChatGPT,141,125,266,API log
897771,ChatGPT,141,127,268,API log
897771,ChatGPT,146,140,286,API log
897771,ChatGPT,143,164,307,API log
897772,ChatGPT,144,127,271,API log
897772,ChatGPT,144,135,279,API log
897772,ChatGPT,146,128,274,API log
897772,ChatGPT,147,126,273,API log
897772,ChatGPT,136,130,266,API log
897773,ChatGPT,138,128,266,API log
897773,ChatGPT,135,141,276,API log
897773,ChatGPT,140,143,283,API log
897774,ChatGPT,148,118,266,API log
897774,ChatGPT,139,144,283,API log
897774,ChatGPT,142,199,341,API log
897774,ChatGPT,143,148,291,API log
897775,ChatGPT,134,152,286,API log
897775,ChatGPT,136,111,247,API log
897775,ChatGPT,145,169,314,API log
897775,ChatGPT,139,121,260,API log
897776,ChatGPT,162,135,297,API log
897777,ChatGPT,160,131,291,API log
897777,ChatGPT,161,125,286,API log
897778,ChatGPT,155,123,278,API log
897778,ChatGPT,143,138,281,API log
897778,ChatGPT,155,145,300,API log
897778,ChatGPT,145,153,298,API log
897778,ChatGPT,149,125,274,API log
897778,ChatGPT,163,143,306,API log
897778,ChatGPT,153,128,281,API log
897779,ChatGPT,143,131,274,API log
897779,ChatGPT,144,141,285,API log
897780,ChatGPT,130,135,265,API log
897780,ChatGPT,145,156,301,API log
897780,ChatGPT,133,143,276,API log
897780,ChatGPT,143,149,292,API log
897780,ChatGPT,149,164,313,API log
897780,ChatGPT,130,140,270,API log
897781,ChatGPT,132,123,255,API log
897781,ChatGPT,132,145,277,API log
897781,ChatGPT,131,123,254,API log
897782,ChatGPT,137,143,280,API log
897782,ChatGPT,140,144,284,API log
897782,ChatGPT,138,152,290,API log
897782,ChatGPT,159,129,288,API log
897783,ChatGPT,162,122,284,API log
897783,ChatGPT,142,137,279,API log
897783,ChatGPT,168,119,287,API log
897783,ChatGPT,141,139,280,API log
897784,ChatGPT,140,133,273,API log
897784,ChatGPT,150,131,281,API log
897784,ChatGPT,150,181,331,API log
897785,ChatGPT,144,152,296,API log
897785,ChatGPT,138,144,282,API log
897785,ChatGPT,156,143,299,API log
897786,ChatGPT,142,129,271,API log
897787,ChatGPT,140,132,272,API log
897787,ChatGPT,138,156,294,API log
897787,ChatGPT,137,135,272,API log
897787,ChatGPT,137,155,292,API log
897787,ChatGPT,136,168,304,API log
897787,ChatGPT,137,134,271,API log
897787,ChatGPT,139,127,266,API log
897788,ChatGPT,132,150,282,API log
897788,ChatGPT,135,131,266,API log
897788,ChatGPT,136,143,279,API log
897789,ChatGPT,147,137,284,API log
897789,ChatGPT,145,148,293,API log
897789,ChatGPT,142,133,275,API log
897789,ChatGPT,139,135,274,API log
897789,ChatGPT,136,123,259,API log
897790,ChatGPT,132,138,270,API log
897790,ChatGPT,149,117,266,API log
897790,ChatGPT,132,135,267,API log
897790,ChatGPT,132,140,272,API log
897792,ChatGPT,152,174,326,API log
897792,ChatGPT,148,130,278,API log
897792,ChatGPT,149,121,270,API log
897792,ChatGPT,155,189,344,API log
897793,ChatGPT,142,134,276,API log
897793,ChatGPT,138,145,283,API log
897793,ChatGPT,151,111,262,API log
897793,ChatGPT,137,131,268,API log
897794,ChatGPT,142,163,305,API log
897794,ChatGPT,137,193,330,API log
897794,ChatGPT,141,140,281,API log
897794,ChatGPT,148,147,295,API log
